ADM1_CODE,ADM1_NAME,country,year,date,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,ndvi,evi,LST_Day_1km,LST_Night_1km
3333,Binh Dinh,VNM,2022,2022-01-01,0.2596173358411162,0.4132650202608683,0.2571991746270663,0.26878860582423447,0.39519358631650947,0.3013811318736409,0.1859139771210853,0.2820131556750516,0.31247850096196134,22.643986475778732,18.56952339150263
3338,Cao Bang,VNM,2022,2022-01-01,0.29730461854062307,0.41205628788926013,0.3026805894518713,0.3053856645358541,0.41862198015297253,0.34950202652265105,0.24104973265297733,0.2484914812732164,0.2684514895624283,21.997330217219194,9.762509576670896
3355,Khanh Hoa,VNM,2022,2022-01-01,0.060157638667390954,0.2995533387895485,0.047074448864572765,0.0705642999632251,0.28601339087564215,0.17808930759155447,0.08362968917679652,0.7080478102004937,0.605757723659884,27.23159555144252,17.875143180859737
3360,Lang Son,VNM,2022,2022-01-01,0.17642163110716474,0.3236775139137346,0.18470118445142167,0.18376648183904734,0.3237665354839417,0.24872916462543618,0.15929078256274248,0.4136960042015302,0.3287629471640181,20.682175861940692,11.42732137574083
3370,Phu Yen,VNM,2022,2022-01-01,0.1433868051093594,0.35717341101992334,0.13160172075738136,0.15374528081567726,0.3438923926214904,0.24306837926772756,0.13800469354874842,0.4903753612699847,0.5398879657051138,24.562118425973992,15.542185234214637
3371,Quang Binh,VNM,2022,2022-01-01,0.1792976507407002,0.29235186742810604,0.18458235979309184,0.18686523719449394,0.2917884994220173,0.22989783863760996,0.14791462279999318,0.3247195592644261,0.2636631411259762,24.18348986790402,15.510821289347147
3374,Quang Ngai,VNM,2022,2022-01-01,0.3739230372351076,0.46516832796211544,0.38888224532273047,0.3831404183446752,0.4358132720292585,0.33394816498795604,0.19844258001381695,0.1499347646781116,0.13948014867668965,25.01465098796724,13.743274754101185
3376,Quang Tri,VNM,2022,2022-01-01,0.22234506204774962,0.3516393857422436,0.22116766011359,0.23047143467425765,0.3464574185148391,0.27031548369186964,0.16461125098303922,0.3061547853635996,0.27949945750782673,25.844496143311943,15.854490618577946
3383,Thua Thien - Hue,VNM,2022,2022-01-01,0.22582155756511554,0.346113309627083,0.22633406126600525,0.23425150937802441,0.342091541647943,0.26775369360751167,0.16534936212916235,0.2791018223999354,0.2601363524939337,25.710237348145977,14.412732261049076
3327,Ba Ria-Vung Tau,VNM,2022,2022-01-01,0.07691824418537904,0.2873985349967079,0.0431949721273781,0.07869930933890942,0.2995247401750118,0.21867722321742183,0.11728521194187859,0.5278849982723026,0.6387695818576735,32.63891798092766,20.316333458554293
