ADM1_CODE,ADM1_NAME,country,year,date,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,ndvi,evi,LST_Day_1km,LST_Night_1km
3333,Binh Dinh,VNM,2006,2006-01-01,0.2763040441277958,0.41208910352417455,0.26599427442355994,0.28290084029551066,0.4012495921084003,0.3295090599539904,0.21176211461218428,0.25935004566095826,0.28721830890603206,26.40627291239923,14.449146635141554
3338,Cao Bang,VNM,2006,2006-01-01,0.24945671002108366,0.3367222616323459,0.24870569889370406,0.2540459885733307,0.3461050105153816,0.28845601580461105,0.19277272488622074,0.24258393315443627,0.2110219178730635,21.87315171699834,7.483710609126571
3355,Khanh Hoa,VNM,2006,2006-01-01,0.2792638796884752,0.4148814967912227,0.27027431878146685,0.2841222872671615,0.4052316391833324,0.3288894304986455,0.22713909010537006,0.2364601407019812,0.3363710019993214,25.592661430642497,19.919181620641062
3360,Lang Son,VNM,2006,2006-01-01,0.32667243955486486,0.42242324285778865,0.32176864078499684,0.330855101986211,0.4255391311550233,0.3592564183309768,0.23715361629890994,0.18434698272053765,0.20324466629169236,23.933153818412528,8.835663642030685
3370,Phu Yen,VNM,2006,2006-01-01,0.367913646502096,0.4441344028283796,0.36578094651733556,0.3736085776791449,0.42767645129273824,0.35078177795333704,0.23262378333801514,0.11528984082284388,0.13660518883451503,26.337121218948806,16.383226707914872
3371,Quang Binh,VNM,2006,2006-01-01,0.23966159958582997,0.3598374548443531,0.2291603072962004,0.24593925448361945,0.35872945726493294,0.2983207797103976,0.18414775209584208,0.39403775582254497,0.3305291860199961,27.971785646804577,15.667876756483116
3374,Quang Ngai,VNM,2006,2006-01-01,0.10164222789200739,0.30873262351207575,0.08081065331054048,0.11110959491743383,0.30992946057189286,0.2318786113766981,0.12266545996026477,0.5769819319819642,0.55967688043864,26.758079458909332,14.269380743437344
3376,Quang Tri,VNM,2006,2006-01-01,0.05444562178424967,0.23297621911457642,0.03695275914290115,0.06363819535356689,0.24292327407313696,0.17955727327540819,0.08447328739831012,0.6288703635050146,0.5004083372169835,27.471832036828697,15.481086503274666
3383,Thua Thien - Hue,VNM,2006,2006-01-01,0.052639594285762425,0.21285044510343032,0.037400222125381175,0.06135187220404303,0.2195493831505644,0.15717670391494204,0.07418138145042494,0.6098907284347254,0.5210081587234962,24.881596322791317,16.259624482784144
3327,Ba Ria-Vung Tau,VNM,2006,2006-01-01,0.0647460928218148,0.2639095954991228,0.03872589414728465,0.06929813892232319,0.2707046328199261,0.19163543029120048,0.097932659942981,0.5957942425841551,0.5812097499628299,32.458070639117075,21.036886730963722
3336,Binh Thuan,VNM,2006,2006-01-01,0.06513443408858469,0.26665569073257567,0.03247156634687584,0.06285093430818023,0.29508994827794127,0.22339550262522237,0.1231567399545336,0.6344171336394966,0.18752784830501026,31.393700284728364,19.21677984477202
