ADM1_CODE,ADM1_NAME,country,year,date,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,ndvi,evi,LST_Day_1km,LST_Night_1km
2851,Amnat Charoen,THA,2023,2023-01-01,0.09530167079279807,0.2688428288925175,0.04488210477392597,0.07806777196468097,0.33141116946786836,0.2801254564967968,0.15686722207836223,0.48333076666654107,0.6793479989574476,30.56278537112774,15.204551003338386
2883,Nong Bua Lamphu,THA,2023,2023-01-01,0.08911372729397037,0.2591186707025354,0.04250023440683706,0.07753432961169032,0.3118628950950915,0.26291694507503266,0.15171563029763277,0.4779434510934824,0.705437258131398,31.56058342091565,13.437871724315139
2888,Phachinburi,THA,2023,2023-01-01,0.05703257244873717,0.24921865455681438,0.03079584337835538,0.056354218420882986,0.2643179248275054,0.18841831317098318,0.09588790075736044,0.6367684352961912,0.5858675406362346,30.02450812398657,16.287021478123226
2904,Sa Kaeo,THA,2023,2023-01-01,0.06709821057777252,0.2639813421504986,0.03389074009156548,0.06263202839243334,0.28661235753694014,0.21323504931459125,0.11109145577368305,0.6066150337204352,0.6141820614787734,31.315542874226615,15.685737091680853
2921,Ubon Ratchathani,THA,2023,2023-01-01,0.07949352561039517,0.24760848038758249,0.03846212404042618,0.06740343530318271,0.2977232961213222,0.24611838357864158,0.13437653007511727,0.5238798036459462,0.6235856194566382,32.022225707312806,15.215642859527419
2922,Udon Thani,THA,2023,2023-01-01,0.10242806012562736,0.28402475783102477,0.048066380178237514,0.08505833776042916,0.3442055798278587,0.2981143020350906,0.18079414103813993,0.4760029347064767,1.5399852735518638,32.212594962132435,14.625955927649525
2852,Ang Thong,THA,2023,2023-01-01,0.07339235860119314,0.21118218867983948,0.042084985545823406,0.07381157592300822,0.2071207113951592,0.16317024955939535,0.09119564497278751,0.4735179576964199,0.36734931944499144,30.31086762411875,14.049131763077005
2853,Bangkok,THA,2023,2023-01-01,0.08349884835262637,0.21259542363588346,0.058432171530232724,0.08452665195295228,0.21200541463476572,0.1757568397311393,0.11994960534723224,0.4277006697780301,0.4028806625817283,34.32193246995054,18.12301421927779
2854,Buriram,THA,2023,2023-01-01,0.09146684162452623,0.25752962511268446,0.04448450698721619,0.07606543311116651,0.30217884473161133,0.255800490460228,0.14737912666930417,0.48776873605591914,0.6447624507991815,30.140446018227564,14.975391963307649
2855,Chachoengsao,THA,2023,2023-01-01,0.05546067572970469,0.24944021281041043,0.029515348100129648,0.05799859164894503,0.2548082092896649,0.1784107135307936,0.08817913302101157,0.6289575359032953,0.5434388487430272,30.671909177519453,16.6622540455673
