ADM1_CODE,ADM1_NAME,country,year,date,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,ndvi,evi,LST_Day_1km,LST_Night_1km
3333,Binh Dinh,VNM,2012,2012-01-01,0.24531087166723017,0.3703599646099484,0.24258806766024754,0.25218286354760544,0.3578909473435711,0.2822992536527953,0.17765542744515392,0.2887208274068462,0.28162032153094646,25.112880546556582,15.810136847597832
3338,Cao Bang,VNM,2012,2012-01-01,0.6743715748242857,0.6990969163023961,0.6619094128162829,0.6686033655930271,0.6554696460336114,0.5278396492009763,0.3186538970526068,0.019399445300590835,0.021292222786557423,,4.1100473692424435
3355,Khanh Hoa,VNM,2012,2012-01-01,0.09911401744565117,0.3272893302783437,0.08609218519492058,0.10959518818546976,0.316187317069998,0.20904695054829553,0.10687927046550931,0.5966462965756137,0.5542009570856148,25.455676155186925,16.852123487143086
3360,Lang Son,VNM,2012,2012-01-01,0.7008166194645304,0.7245003182364766,0.687935895319354,0.6955494823572221,0.6739295083791317,0.5446199569122314,0.3364029291178233,0.018159496507328406,0.020794880130337732,,5.145465736831277
3370,Phu Yen,VNM,2012,2012-01-01,0.19817413150737298,0.35620436304701186,0.19069786737673644,0.20643803559282217,0.34491002824196504,0.26072610361313525,0.15873966934114472,0.3695706672776069,0.35534811567421376,24.349612609782103,15.522142324044536
3371,Quang Binh,VNM,2012,2012-01-01,0.5806071112650906,0.6137842151439443,0.5690663037583544,0.5781778183720679,0.5769587175866758,0.4742787338303507,0.2934872047309245,0.04313820757648061,0.05127073818973134,20.95620137376011,8.587523337589644
3374,Quang Ngai,VNM,2012,2012-01-01,0.3672775539517614,0.4660316917483725,0.3597164777516225,0.3706386353580998,0.4462890551605143,0.3604010066416488,0.23090562713522747,0.19109087019631643,0.19316082312538077,24.603979558769115,15.305258154295922
3376,Quang Tri,VNM,2012,2012-01-01,0.28025900830202854,0.38790325217428556,0.26193844342963885,0.28343471279745414,0.38257532043324227,0.3255213560210664,0.21357302923671692,0.2846515566319501,0.25420398688772955,24.626338905204644,9.70619585506712
3383,Thua Thien - Hue,VNM,2012,2012-01-01,0.1101586376488031,0.2595490399872935,0.09709489750611747,0.11815444387394483,0.2609671605571401,0.19389774332447682,0.10718444251598908,0.5039802293264459,0.3778940385291919,24.52770834080659,14.59236483400023
3327,Ba Ria-Vung Tau,VNM,2012,2012-01-01,0.07642207035830091,0.2841854959711423,0.044023151644771906,0.07956008975285889,0.2900231759706758,0.21215335848307598,0.11380018287933986,0.5374770557756036,0.6311653767971791,31.716451155327277,19.231986738794415
3336,Binh Thuan,VNM,2012,2012-01-01,0.07575976492357755,0.31149071242796816,0.03701719394731652,0.07308601531670104,0.3344943487393039,0.24719590425262522,0.13217850556400867,0.6215077787430305,0.8558560458133583,32.88604702245639,18.553763541050508
3342,Dong Nai,VNM,2012,2012-01-01,0.0595506797405953,0.2844507999744514,0.03728264398768165,0.06777200177994239,0.2846852976974334,0.18835108097517625,0.08834318498051834,0.6236472057286914,0.5968706700304872,30.840479040827827,18.3805263785585
3344,Gia Lai,VNM,2012,2012-01-01,0.12146168624511322,0.307728987684463,0.09523913867701242,0.11952408958147019,0.3264199146220767,0.24114877087696457,0.13462369908454117,0.5133484201897575,0.571675979677098,29.44980950717191,15.849398574580096
3345,Ha Giang,VNM,2012,2012-01-01,0.6199280191551383,0.6584246597247433,0.6057138490066598,0.6129498277962336,0.6232192009954296,0.5026558287370887,0.3059286764342505,0.04319876199767687,0.043697593373469,15.89723357012283,4.126406239332388
3347,Ha Noi City,VNM,2012,2012-01-01,0.6264385895878146,0.648469581959757,0.6163011115560499,0.6207245473441785,0.6140310051979664,0.5043580870035163,0.3008868526407412,0.019372340823856582,0.0211950026230299,7.372432738511564,5.457050360829764
3348,Ha Tay,VNM,2012,2012-01-01,0.6721992195729988,0.6916944637765037,0.6599145576516893,0.6665893003532409,0.6471566794679543,0.5317358370283345,0.3189020450085491,0.01568865925167563,0.017786921054008954,7.849773895588495,5.345877243487272
